timestamp,tower_id,users_connected,download_speed,upload_speed,latency,weather,congestion
18-01-2025 14:00,1,955,89.19,30.06,84.39,Clear,0
18-01-2025 15:00,1,920,5.31,31.36,77.54,Rain,0
18-01-2025 16:00,1,69,43.22,43.84,106.92,Rain,0
18-01-2025 17:00,1,790,60.1,28.51,116.53,Clear,0
18-01-2025 18:00,1,211,61.94,30.51,14.36,Clear,0
18-01-2025 19:00,1,368,12.32,3.87,73.51,Rain,0
18-01-2025 20:00,1,166,79.92,26.35,93.64,Clear,0
18-01-2025 21:00,1,232,74.87,12.56,80.57,Clear,0
18-01-2025 22:00,1,525,74.89,49.92,187.29,Clear,0
18-01-2025 23:00,1,450,65.57,25.31,43.87,Clear,0
19-01-2025 00:00,1,608,84.78,19.81,118.66,Clear,0
19-01-2025 01:00,1,554,58.73,49.0,41.41,Rain,0
19-01-2025 02:00,1,911,84.01,14.38,108.43,Clear,0
19-01-2025 03:00,1,806,10.33,42.78,52.85,Clear,0
19-01-2025 04:00,1,881,22.68,40.33,97.06,Clear,0
19-01-2025 05:00,1,631,64.96,3.44,181.74,Snow,0
19-01-2025 06:00,1,841,74.3,38.51,40.19,Clear,0
19-01-2025 07:00,1,237,42.89,46.21,99.69,Clear,0
19-01-2025 08:00,1,457,10.42,14.83,59.72,Clear,0
19-01-2025 09:00,1,269,79.78,48.77,80.53,Clear,0
19-01-2025 10:00,1,778,78.79,4.2,102.64,Clear,0
19-01-2025 11:00,1,645,63.87,28.54,75.72,Clear,0
19-01-2025 12:00,1,568,13.21,12.6,149.17,Clear,0
19-01-2025 13:00,1,521,58.22,46.9,19.93,Clear,0
19-01-2025 14:00,1,945,64.32,25.23,196.11,Clear,1
19-01-2025 15:00,1,648,23.82,28.7,98.15,Storm,0
19-01-2025 16:00,1,433,96.9,9.97,14.19,Rain,0
19-01-2025 17:00,1,944,28.84,42.68,116.63,Clear,0
19-01-2025 18:00,1,622,26.6,20.79,113.08,Rain,0
19-01-2025 19:00,1,226,56.64,5.0,97.08,Clear,0
19-01-2025 20:00,1,902,18.39,33.55,51.06,Clear,0
19-01-2025 21:00,1,193,44.12,32.9,113.63,Clear,0
19-01-2025 22:00,1,985,15.63,18.44,195.83,Rain,1
19-01-2025 23:00,1,610,24.13,13.67,41.29,Clear,0
20-01-2025 00:00,1,927,76.64,1.88,33.99,Clear,0
20-01-2025 01:00,1,677,87.7,12.7,95.74,Storm,0
20-01-2025 02:00,1,75,58.01,28.07,27.89,Clear,0
20-01-2025 03:00,1,93,56.18,25.39,30.04,Clear,0
20-01-2025 04:00,1,650,42.75,5.58,93.8,Clear,0
20-01-2025 05:00,1,317,54.72,15.07,160.64,Clear,0
20-01-2025 06:00,1,646,34.67,32.49,47.21,Snow,0
20-01-2025 07:00,1,259,20.01,35.1,160.72,Clear,0
20-01-2025 08:00,1,436,39.49,44.96,42.08,Clear,0
20-01-2025 09:00,1,269,24.19,10.03,179.86,Clear,0
20-01-2025 10:00,1,668,34.75,40.13,193.87,Snow,0
20-01-2025 11:00,1,698,81.34,25.76,193.75,Clear,0
20-01-2025 12:00,1,936,16.63,36.53,71.37,Storm,0
20-01-2025 13:00,1,555,45.61,8.95,12.4,Clear,0
20-01-2025 14:00,1,402,7.79,41.32,49.85,Clear,0
20-01-2025 15:00,1,276,22.8,43.05,165.62,Clear,0
20-01-2025 16:00,1,260,77.16,49.42,181.25,Clear,0
20-01-2025 17:00,1,506,38.99,25.22,167.37,Clear,0
20-01-2025 18:00,1,326,15.73,5.27,146.62,Clear,0
20-01-2025 19:00,1,595,38.05,23.07,152.28,Clear,0
20-01-2025 20:00,1,225,59.84,37.17,163.18,Rain,0
20-01-2025 21:00,1,908,65.24,7.19,138.47,Clear,0
20-01-2025 22:00,1,985,5.36,34.4,41.76,Clear,0
20-01-2025 23:00,1,50,84.52,14.68,132.15,Clear,0
21-01-2025 00:00,1,970,25.48,18.66,23.02,Rain,0
21-01-2025 01:00,1,998,67.05,46.98,175.53,Rain,1
21-01-2025 02:00,1,916,10.61,45.04,133.65,Snow,0
21-01-2025 03:00,1,268,58.24,6.44,94.94,Clear,0
21-01-2025 04:00,1,661,41.25,7.31,88.42,Rain,0
21-01-2025 05:00,1,556,45.14,3.06,150.58,Snow,0
21-01-2025 06:00,1,776,17.11,35.68,194.83,Rain,0
21-01-2025 07:00,1,324,81.47,1.88,192.93,Rain,0
21-01-2025 08:00,1,812,64.68,27.1,130.67,Clear,0
21-01-2025 09:00,1,169,71.85,27.49,28.34,Clear,0
21-01-2025 10:00,1,369,58.88,14.91,166.66,Clear,0
21-01-2025 11:00,1,383,75.6,3.36,181.55,Snow,0
21-01-2025 12:00,1,922,36.39,17.68,197.92,Clear,1
21-01-2025 13:00,1,65,27.75,39.93,16.59,Clear,0
21-01-2025 14:00,1,625,79.97,29.09,135.18,Clear,0
21-01-2025 15:00,1,918,61.9,6.63,27.83,Snow,0
21-01-2025 16:00,1,373,87.51,4.17,191.61,Clear,0
21-01-2025 17:00,1,392,45.89,16.53,92.57,Rain,0
21-01-2025 18:00,1,922,37.38,9.08,42.41,Snow,0
21-01-2025 19:00,1,599,61.21,35.43,55.11,Clear,0
21-01-2025 20:00,1,589,27.25,39.55,194.45,Clear,0
21-01-2025 21:00,1,211,49.93,49.21,61.1,Clear,0
21-01-2025 22:00,1,263,29.17,18.73,99.77,Clear,0
21-01-2025 23:00,1,697,27.69,24.01,95.59,Clear,0
22-01-2025 00:00,1,916,23.63,30.93,63.33,Clear,0
22-01-2025 01:00,1,702,56.02,42.85,19.4,Rain,0
22-01-2025 02:00,1,453,15.26,17.6,162.49,Clear,0
22-01-2025 03:00,1,367,42.7,3.18,62.79,Rain,0
22-01-2025 04:00,1,866,63.62,6.58,75.59,Clear,0
22-01-2025 05:00,1,90,7.82,34.1,18.52,Clear,0
22-01-2025 06:00,1,176,31.1,20.33,90.15,Clear,0
22-01-2025 07:00,1,505,68.74,13.65,138.18,Clear,0
22-01-2025 08:00,1,651,95.73,41.24,10.3,Clear,0
22-01-2025 09:00,1,392,73.17,41.65,17.71,Snow,0
22-01-2025 10:00,1,707,15.88,19.81,96.68,Clear,0
22-01-2025 11:00,1,708,61.65,27.93,181.06,Clear,0
22-01-2025 12:00,1,804,38.7,47.14,137.03,Clear,0
22-01-2025 13:00,1,499,89.36,30.34,105.41,Clear,0
22-01-2025 14:00,1,762,63.19,43.81,147.55,Clear,0
22-01-2025 15:00,1,563,55.35,41.62,198.34,Rain,0
22-01-2025 16:00,1,986,45.09,15.46,102.34,Clear,0
22-01-2025 17:00,1,406,16.69,28.37,75.2,Rain,0
22-01-2025 18:00,1,554,11.4,19.98,171.85,Clear,0
22-01-2025 19:00,1,478,31.16,16.01,159.91,Clear,0
22-01-2025 20:00,1,915,41.5,23.06,120.06,Rain,0
22-01-2025 21:00,1,72,35.29,29.53,80.52,Clear,0
22-01-2025 22:00,1,661,42.33,26.76,107.22,Clear,0
22-01-2025 23:00,1,56,18.55,44.61,75.72,Clear,0
23-01-2025 00:00,1,718,54.14,19.57,11.27,Clear,0
23-01-2025 01:00,1,524,43.91,16.25,138.65,Clear,0
23-01-2025 02:00,1,979,84.96,29.43,116.34,Clear,0
23-01-2025 03:00,1,674,18.35,24.79,15.23,Clear,0
23-01-2025 04:00,1,124,17.9,5.87,49.68,Snow,0
23-01-2025 05:00,1,283,42.57,16.35,37.94,Clear,0
23-01-2025 06:00,1,987,90.51,6.69,191.62,Clear,1
23-01-2025 07:00,1,136,47.19,49.75,113.62,Clear,0
23-01-2025 08:00,1,108,96.31,20.08,83.25,Clear,0
23-01-2025 09:00,1,117,98.11,24.42,111.13,Clear,0
23-01-2025 10:00,1,870,84.2,22.58,67.44,Clear,0
23-01-2025 11:00,1,612,21.83,25.86,138.7,Clear,0
23-01-2025 12:00,1,188,57.98,18.02,120.29,Clear,0
23-01-2025 13:00,1,532,19.3,41.02,49.39,Rain,0
23-01-2025 14:00,1,148,88.63,31.55,118.18,Clear,0
23-01-2025 15:00,1,214,74.43,8.25,171.99,Rain,0
23-01-2025 16:00,1,935,26.64,48.24,182.8,Rain,1
23-01-2025 17:00,1,734,48.55,2.86,151.71,Clear,0
23-01-2025 18:00,1,566,80.45,14.51,176.65,Snow,0
23-01-2025 19:00,1,578,95.17,26.13,27.8,Rain,0
23-01-2025 20:00,1,631,60.93,19.39,64.3,Clear,0
23-01-2025 21:00,1,265,46.92,30.68,184.56,Clear,0
23-01-2025 22:00,1,514,87.23,49.06,87.44,Rain,0
23-01-2025 23:00,1,800,59.49,47.85,48.09,Clear,0
24-01-2025 00:00,1,165,5.3,32.37,66.7,Clear,0
24-01-2025 01:00,1,624,88.93,22.97,106.98,Clear,0
24-01-2025 02:00,1,336,74.73,38.37,186.56,Clear,0
24-01-2025 03:00,1,884,70.79,7.59,66.89,Clear,0
24-01-2025 04:00,1,243,36.67,36.92,110.43,Rain,0
24-01-2025 05:00,1,212,99.79,34.16,167.41,Clear,0
24-01-2025 06:00,1,696,9.2,17.75,130.25,Clear,0
24-01-2025 07:00,1,190,76.58,38.68,135.12,Rain,0
24-01-2025 08:00,1,725,71.5,6.12,85.83,Rain,0
24-01-2025 09:00,1,433,70.3,2.2,68.17,Clear,0
24-01-2025 10:00,1,959,81.78,47.44,23.74,Storm,0
24-01-2025 11:00,1,172,87.55,34.41,31.46,Rain,0
24-01-2025 12:00,1,429,72.17,3.46,23.85,Clear,0
24-01-2025 13:00,1,160,25.06,43.31,86.25,Clear,0
24-01-2025 14:00,1,681,43.48,45.4,71.08,Clear,0
24-01-2025 15:00,1,370,57.15,11.74,16.4,Clear,0
24-01-2025 16:00,1,836,66.54,7.02,178.85,Clear,1
24-01-2025 17:00,1,495,48.12,41.25,115.38,Clear,0
24-01-2025 18:00,1,931,27.98,35.98,166.28,Rain,1
24-01-2025 19:00,1,71,58.51,6.88,184.19,Rain,0
24-01-2025 20:00,1,61,52.19,14.93,35.43,Clear,0
24-01-2025 21:00,1,124,30.8,20.72,29.52,Clear,0
24-01-2025 22:00,1,910,9.45,14.53,144.33,Clear,0
24-01-2025 23:00,1,867,49.36,17.68,188.69,Clear,1
25-01-2025 00:00,1,717,14.68,18.65,61.37,Rain,0
25-01-2025 01:00,1,477,59.32,45.45,189.17,Clear,0
25-01-2025 02:00,1,247,40.85,48.24,26.97,Clear,0
25-01-2025 03:00,1,267,58.64,46.58,170.41,Clear,0
25-01-2025 04:00,1,224,20.86,35.94,136.61,Storm,0
25-01-2025 05:00,1,925,17.31,34.13,189.36,Clear,1
25-01-2025 06:00,1,901,79.27,32.56,19.16,Clear,0
25-01-2025 07:00,1,353,41.59,43.43,100.43,Clear,0
25-01-2025 08:00,1,817,40.03,19.12,19.95,Rain,0
25-01-2025 09:00,1,259,57.45,21.37,146.73,Clear,0
25-01-2025 10:00,1,215,49.87,44.13,50.99,Clear,0
25-01-2025 11:00,1,222,8.41,20.34,186.85,Clear,0
25-01-2025 12:00,1,52,34.98,32.6,85.07,Rain,0
25-01-2025 13:00,1,487,60.02,5.18,18.17,Clear,0
25-01-2025 14:00,1,98,15.59,26.28,60.84,Rain,0
25-01-2025 15:00,1,607,27.98,45.64,169.27,Rain,0
25-01-2025 16:00,1,447,44.3,25.15,86.82,Clear,0
25-01-2025 17:00,1,231,30.33,36.52,176.75,Clear,0
25-01-2025 18:00,1,907,69.37,16.28,157.06,Rain,1
25-01-2025 19:00,1,153,17.49,43.0,119.32,Clear,0
25-01-2025 20:00,1,224,81.68,6.89,60.46,Clear,0
25-01-2025 21:00,1,550,37.47,37.21,52.42,Clear,0
25-01-2025 22:00,1,61,5.13,15.69,132.83,Storm,0
25-01-2025 23:00,1,672,69.18,27.8,167.65,Clear,0
26-01-2025 00:00,1,553,48.51,20.5,67.55,Clear,0
26-01-2025 01:00,1,538,94.05,30.56,99.95,Clear,0
26-01-2025 02:00,1,989,10.5,47.93,189.12,Rain,1
26-01-2025 03:00,1,657,66.84,32.58,116.65,Rain,0
26-01-2025 04:00,1,578,26.41,10.6,36.75,Clear,0
26-01-2025 05:00,1,443,34.94,14.54,196.51,Clear,0
26-01-2025 06:00,1,117,41.88,34.03,59.38,Clear,0
26-01-2025 07:00,1,613,37.05,36.52,112.37,Clear,0
26-01-2025 08:00,1,735,10.91,8.22,11.49,Clear,0
26-01-2025 09:00,1,508,9.23,21.37,67.36,Rain,0
26-01-2025 10:00,1,785,52.56,34.3,24.49,Clear,0
26-01-2025 11:00,1,647,77.28,27.8,44.26,Clear,0
26-01-2025 12:00,1,52,20.75,22.83,49.75,Clear,0
26-01-2025 13:00,1,210,18.01,49.75,110.17,Clear,0
26-01-2025 14:00,1,541,96.26,10.65,190.77,Storm,0
26-01-2025 15:00,1,881,95.54,26.6,51.63,Clear,0
26-01-2025 16:00,1,323,61.39,4.58,128.25,Storm,0
26-01-2025 17:00,1,309,83.79,36.87,77.46,Clear,0
26-01-2025 18:00,1,860,54.54,48.89,153.89,Clear,1
26-01-2025 19:00,1,57,78.44,16.19,54.09,Clear,0
26-01-2025 20:00,1,642,20.46,28.69,156.61,Clear,0
26-01-2025 21:00,1,186,84.36,39.44,81.63,Clear,0
26-01-2025 22:00,1,304,65.26,11.88,71.12,Rain,0
26-01-2025 23:00,1,505,81.79,13.44,56.7,Clear,0
27-01-2025 00:00,1,925,67.93,6.81,64.89,Clear,0
27-01-2025 01:00,1,716,95.71,25.24,107.42,Clear,0
27-01-2025 02:00,1,884,42.28,37.96,184.5,Storm,1
27-01-2025 03:00,1,652,31.18,31.48,198.56,Clear,0
27-01-2025 04:00,1,742,39.06,33.17,55.68,Clear,0
27-01-2025 05:00,1,926,97.57,2.35,169.57,Rain,1
27-01-2025 06:00,1,950,8.42,9.59,174.69,Clear,1
27-01-2025 07:00,1,782,45.98,36.24,117.03,Clear,0
27-01-2025 08:00,1,637,77.08,14.84,77.08,Snow,0
27-01-2025 09:00,1,376,85.36,20.65,154.99,Rain,0
27-01-2025 10:00,1,133,52.27,11.03,122.31,Clear,0
27-01-2025 11:00,1,196,61.41,2.61,130.85,Clear,0
27-01-2025 12:00,1,939,94.37,25.84,87.79,Rain,0
27-01-2025 13:00,1,89,9.53,36.61,157.04,Clear,0
27-01-2025 14:00,1,53,19.4,43.92,112.43,Clear,0
27-01-2025 15:00,1,328,93.45,20.2,113.87,Clear,0
27-01-2025 16:00,1,558,44.57,26.6,20.38,Storm,0
27-01-2025 17:00,1,440,24.34,1.49,93.12,Snow,0
27-01-2025 18:00,1,391,74.29,48.38,52.62,Clear,0
27-01-2025 19:00,1,800,44.51,38.19,125.83,Snow,0
27-01-2025 20:00,1,918,72.7,41.02,44.51,Clear,0
27-01-2025 21:00,1,428,99.96,20.88,51.89,Rain,0
27-01-2025 22:00,1,359,61.11,33.39,24.91,Clear,0
27-01-2025 23:00,1,251,6.96,14.18,108.34,Clear,0
28-01-2025 00:00,1,529,9.03,14.0,124.3,Clear,0
28-01-2025 01:00,1,202,17.34,28.44,158.34,Rain,0
28-01-2025 02:00,1,612,40.08,46.71,167.23,Clear,0
28-01-2025 03:00,1,145,14.33,40.37,33.19,Clear,0
28-01-2025 04:00,1,558,86.86,14.43,163.34,Clear,0
28-01-2025 05:00,1,190,25.27,33.59,39.89,Clear,0
28-01-2025 06:00,1,610,74.07,28.54,189.95,Clear,0
28-01-2025 07:00,1,523,20.49,39.52,149.54,Clear,0
28-01-2025 08:00,1,900,79.31,7.09,161.53,Clear,1
28-01-2025 09:00,1,723,46.58,12.51,143.93,Rain,0
28-01-2025 10:00,1,938,55.76,27.5,91.62,Clear,0
28-01-2025 11:00,1,385,86.95,9.78,162.0,Clear,0
28-01-2025 12:00,1,765,26.54,44.09,163.67,Clear,0
28-01-2025 13:00,1,477,32.55,43.7,137.81,Rain,0
28-01-2025 14:00,1,568,34.72,46.83,171.63,Storm,0
28-01-2025 15:00,1,228,6.15,34.03,19.85,Clear,0
28-01-2025 16:00,1,175,42.11,10.38,88.21,Snow,0
28-01-2025 17:00,1,566,74.61,20.82,22.99,Rain,0
28-01-2025 18:00,1,367,12.97,17.34,138.73,Clear,0
28-01-2025 19:00,1,608,41.24,49.12,159.12,Rain,0
28-01-2025 20:00,1,264,23.9,21.5,152.68,Clear,0
28-01-2025 21:00,1,78,35.9,47.12,183.8,Clear,0
28-01-2025 22:00,1,623,54.28,9.79,194.43,Clear,0
28-01-2025 23:00,1,367,57.77,10.3,120.61,Clear,0
29-01-2025 00:00,1,738,42.77,13.95,49.01,Clear,0
29-01-2025 01:00,1,257,64.92,27.93,141.06,Clear,0
29-01-2025 02:00,1,488,12.31,4.7,190.77,Clear,0
29-01-2025 03:00,1,999,71.1,23.44,27.5,Clear,0
29-01-2025 04:00,1,358,6.44,48.29,57.67,Clear,0
29-01-2025 05:00,1,530,68.85,29.59,109.89,Clear,0
29-01-2025 06:00,1,307,87.28,47.39,30.12,Clear,0
29-01-2025 07:00,1,128,25.24,47.01,11.27,Rain,0
29-01-2025 08:00,1,917,71.61,34.33,87.55,Clear,0
29-01-2025 09:00,1,117,93.95,27.56,188.53,Clear,0
29-01-2025 10:00,1,122,84.78,10.24,137.77,Storm,0
29-01-2025 11:00,1,706,52.31,37.4,72.14,Snow,0
29-01-2025 12:00,1,390,91.88,22.27,59.16,Clear,0
29-01-2025 13:00,1,122,46.65,49.82,53.54,Clear,0
29-01-2025 14:00,1,90,27.99,35.99,27.36,Clear,0
29-01-2025 15:00,1,200,9.75,45.66,15.61,Clear,0
29-01-2025 16:00,1,415,30.73,13.13,21.88,Clear,0
29-01-2025 17:00,1,879,62.64,33.97,25.42,Storm,0
29-01-2025 18:00,1,699,89.07,19.78,103.77,Clear,0
29-01-2025 19:00,1,553,24.03,31.22,151.15,Rain,0
29-01-2025 20:00,1,799,32.69,38.77,91.22,Clear,0
29-01-2025 21:00,1,668,56.14,14.17,80.01,Snow,0
29-01-2025 22:00,1,698,8.33,39.58,88.15,Snow,0
29-01-2025 23:00,1,172,72.02,21.95,94.08,Clear,0
30-01-2025 00:00,1,598,79.48,21.55,105.02,Rain,0
30-01-2025 01:00,1,747,7.08,15.75,105.5,Clear,0
30-01-2025 02:00,1,871,7.69,11.29,63.4,Rain,0
30-01-2025 03:00,1,983,67.24,13.75,40.3,Clear,0
30-01-2025 04:00,1,694,79.72,47.18,151.89,Rain,0
30-01-2025 05:00,1,352,70.09,6.41,64.95,Clear,0
30-01-2025 06:00,1,493,47.11,28.12,58.43,Rain,0
30-01-2025 07:00,1,939,83.71,39.68,68.48,Snow,0
30-01-2025 08:00,1,913,79.7,31.98,80.97,Clear,0
30-01-2025 09:00,1,897,88.25,6.03,84.62,Clear,0
30-01-2025 10:00,1,596,38.14,26.56,160.95,Snow,0
30-01-2025 11:00,1,125,86.58,37.67,93.45,Clear,0
30-01-2025 12:00,1,334,48.62,21.14,147.17,Clear,0
30-01-2025 13:00,1,673,16.17,9.1,10.38,Rain,0
30-01-2025 14:00,1,695,80.0,15.54,112.86,Clear,0
30-01-2025 15:00,1,687,20.75,44.65,55.89,Clear,0
30-01-2025 16:00,1,164,26.12,26.44,125.47,Clear,0
30-01-2025 17:00,1,296,28.15,14.11,73.78,Rain,0
30-01-2025 18:00,1,713,63.55,28.29,89.0,Clear,0
30-01-2025 19:00,1,68,69.5,21.18,153.18,Clear,0
30-01-2025 20:00,1,403,44.14,43.66,129.97,Clear,0
30-01-2025 21:00,1,254,71.18,25.29,187.29,Clear,0
30-01-2025 22:00,1,905,70.75,11.11,84.45,Snow,0
30-01-2025 23:00,1,56,78.43,47.62,157.53,Clear,0
31-01-2025 00:00,1,220,11.56,24.24,116.53,Clear,0
01-01-2025 00:00,2,465,72.89,44.2,148.95,Clear,0
01-01-2025 01:00,2,873,84.43,41.25,170.23,Clear,1
01-01-2025 02:00,2,996,32.12,27.05,107.01,Rain,0
01-01-2025 03:00,2,986,88.84,23.85,24.38,Clear,0
01-01-2025 04:00,2,281,6.47,14.76,49.51,Clear,0
01-01-2025 05:00,2,567,41.99,27.55,193.93,Clear,0
01-01-2025 06:00,2,874,98.26,23.07,107.54,Storm,0
01-01-2025 07:00,2,581,99.73,28.39,71.02,Clear,0
01-01-2025 08:00,2,743,74.28,30.81,144.26,Clear,0
01-01-2025 09:00,2,621,73.66,33.18,144.67,Clear,0
01-01-2025 10:00,2,284,83.98,42.27,80.92,Clear,0
01-01-2025 11:00,2,531,78.42,27.87,22.63,Rain,0
01-01-2025 12:00,2,299,57.06,26.53,76.54,Clear,0
01-01-2025 13:00,2,549,18.33,33.89,127.89,Rain,0
01-01-2025 14:00,2,632,67.94,18.0,84.24,Clear,0
01-01-2025 15:00,2,449,77.08,30.26,134.29,Snow,0
01-01-2025 16:00,2,534,56.46,38.16,68.31,Clear,0
01-01-2025 17:00,2,316,30.74,10.91,69.63,Clear,0
01-01-2025 18:00,2,435,45.36,45.48,106.34,Clear,0
01-01-2025 19:00,2,642,60.54,7.55,94.33,Clear,0
01-01-2025 20:00,2,367,80.64,14.33,141.55,Clear,0
01-01-2025 21:00,2,727,76.08,12.03,110.46,Rain,0
01-01-2025 22:00,2,966,70.99,11.72,123.11,Clear,0
01-01-2025 23:00,2,486,82.42,39.12,154.56,Clear,0
02-01-2025 00:00,2,389,78.5,37.64,38.62,Clear,0
02-01-2025 01:00,2,726,29.66,2.65,177.05,Clear,0
02-01-2025 02:00,2,566,64.85,43.05,158.92,Clear,0
02-01-2025 03:00,2,415,89.37,16.94,181.18,Storm,0
02-01-2025 04:00,2,279,13.96,37.65,164.42,Rain,0
02-01-2025 05:00,2,599,14.02,49.95,72.06,Rain,0
02-01-2025 06:00,2,529,69.05,1.28,98.51,Clear,0
02-01-2025 07:00,2,449,44.06,7.37,14.26,Clear,0
02-01-2025 08:00,2,548,43.57,1.67,25.24,Clear,0
02-01-2025 09:00,2,647,6.37,38.45,128.51,Rain,0
02-01-2025 10:00,2,977,17.6,26.07,11.02,Snow,0
02-01-2025 11:00,2,758,87.12,29.76,120.38,Storm,0
02-01-2025 12:00,2,432,74.64,34.13,36.3,Clear,0
02-01-2025 13:00,2,97,61.7,46.48,186.54,Clear,0
02-01-2025 14:00,2,758,65.14,23.99,94.18,Clear,0
02-01-2025 15:00,2,807,81.42,36.04,122.7,Clear,0
02-01-2025 16:00,2,956,84.12,18.76,174.09,Clear,1
02-01-2025 17:00,2,124,20.9,25.52,141.27,Clear,0
02-01-2025 18:00,2,231,31.15,8.65,130.83,Clear,0
02-01-2025 19:00,2,704,24.4,3.07,120.15,Clear,0
02-01-2025 20:00,2,479,21.12,1.94,158.03,Clear,0
02-01-2025 21:00,2,92,48.09,23.29,140.28,Snow,0
02-01-2025 22:00,2,205,51.41,20.69,39.2,Clear,0
02-01-2025 23:00,2,791,66.04,4.85,150.71,Clear,0
03-01-2025 00:00,2,860,9.94,2.56,90.43,Clear,0
03-01-2025 01:00,2,689,63.55,13.07,141.23,Clear,0
03-01-2025 02:00,2,94,97.74,34.49,81.33,Rain,0
03-01-2025 03:00,2,305,81.25,49.86,15.7,Snow,0
03-01-2025 04:00,2,800,62.29,31.33,188.75,Rain,0
03-01-2025 05:00,2,415,36.85,4.28,195.32,Rain,0
03-01-2025 06:00,2,113,89.73,16.0,114.86,Rain,0
03-01-2025 07:00,2,120,25.03,12.24,99.13,Clear,0
03-01-2025 08:00,2,955,12.11,22.48,110.68,Storm,0
03-01-2025 09:00,2,857,15.87,1.43,39.56,Clear,0
03-01-2025 10:00,2,241,33.44,12.39,34.64,Clear,0
03-01-2025 11:00,2,98,38.6,15.82,195.32,Clear,0
03-01-2025 12:00,2,565,18.96,17.79,174.29,Clear,0
03-01-2025 13:00,2,520,14.37,41.64,144.27,Clear,0
03-01-2025 14:00,2,239,18.03,29.45,106.05,Clear,0
03-01-2025 15:00,2,404,5.3,9.54,176.33,Clear,0
03-01-2025 16:00,2,784,34.11,41.3,20.83,Clear,0
03-01-2025 17:00,2,826,23.12,18.01,113.98,Storm,0
03-01-2025 18:00,2,962,86.91,16.38,112.22,Rain,0
03-01-2025 19:00,2,898,77.69,47.08,13.01,Clear,0
03-01-2025 20:00,2,894,75.46,25.14,101.8,Rain,0
03-01-2025 21:00,2,376,16.12,40.19,33.41,Clear,0
03-01-2025 22:00,2,236,77.43,7.17,47.32,Storm,0
03-01-2025 23:00,2,278,53.46,37.08,107.45,Snow,0
04-01-2025 00:00,2,359,26.83,28.08,80.71,Clear,0
04-01-2025 01:00,2,535,17.51,42.88,41.41,Snow,0
04-01-2025 02:00,2,692,22.37,41.46,64.28,Snow,0
04-01-2025 03:00,2,761,58.08,19.19,159.27,Clear,0
04-01-2025 04:00,2,955,39.9,5.26,115.79,Rain,0
04-01-2025 05:00,2,304,37.08,49.44,14.8,Clear,0
04-01-2025 06:00,2,774,88.04,13.23,60.02,Clear,0
04-01-2025 07:00,2,688,62.03,3.62,81.54,Clear,0
04-01-2025 08:00,2,981,48.54,18.21,27.82,Clear,0
04-01-2025 09:00,2,780,8.81,15.28,49.43,Clear,0
04-01-2025 10:00,2,748,61.05,1.32,156.78,Rain,0
04-01-2025 11:00,2,936,51.29,22.07,123.41,Storm,0
04-01-2025 12:00,2,657,40.7,35.7,100.38,Clear,0
04-01-2025 13:00,2,655,24.42,17.68,107.01,Clear,0
04-01-2025 14:00,2,250,49.49,38.9,33.45,Clear,0
04-01-2025 15:00,2,975,57.36,22.47,169.44,Clear,1
04-01-2025 16:00,2,788,76.6,11.56,73.84,Clear,0
04-01-2025 17:00,2,286,15.6,30.81,63.4,Clear,0
04-01-2025 18:00,2,370,63.02,10.79,20.55,Clear,0
04-01-2025 19:00,2,912,78.41,12.61,138.7,Clear,0
04-01-2025 20:00,2,456,93.1,18.93,70.43,Rain,0
04-01-2025 21:00,2,548,54.85,38.99,54.54,Clear,0
04-01-2025 22:00,2,866,36.56,15.4,17.88,Clear,0
04-01-2025 23:00,2,322,67.07,10.42,66.17,Clear,0
05-01-2025 00:00,2,342,89.06,37.21,62.72,Clear,0
05-01-2025 01:00,2,107,48.28,34.23,113.17,Clear,0
05-01-2025 02:00,2,749,99.06,16.28,74.59,Clear,0
05-01-2025 03:00,2,845,29.8,17.83,168.57,Snow,1
05-01-2025 04:00,2,521,40.39,46.5,21.74,Clear,0
05-01-2025 05:00,2,961,72.46,14.37,74.87,Clear,0
05-01-2025 06:00,2,560,52.64,13.09,99.48,Clear,0
05-01-2025 07:00,2,331,66.51,14.38,43.67,Clear,0
05-01-2025 08:00,2,244,76.92,3.72,11.31,Clear,0
05-01-2025 09:00,2,742,28.7,36.14,172.67,Clear,0
05-01-2025 10:00,2,189,91.37,16.38,141.3,Clear,0
05-01-2025 11:00,2,650,74.32,47.07,124.72,Snow,0
05-01-2025 12:00,2,677,16.39,37.01,110.98,Clear,0
05-01-2025 13:00,2,192,95.24,7.72,149.44,Clear,0
05-01-2025 14:00,2,938,42.06,18.4,18.6,Clear,0
05-01-2025 15:00,2,520,67.57,46.65,165.99,Clear,0
05-01-2025 16:00,2,712,71.47,21.13,116.51,Snow,0
05-01-2025 17:00,2,761,83.52,40.25,29.85,Clear,0
05-01-2025 18:00,2,360,39.35,5.52,121.16,Clear,0
05-01-2025 19:00,2,620,61.51,37.2,16.16,Clear,0
05-01-2025 20:00,2,157,14.81,9.45,117.92,Clear,0
05-01-2025 21:00,2,494,28.39,21.75,160.78,Clear,0
05-01-2025 22:00,2,747,45.97,18.03,19.57,Clear,0
05-01-2025 23:00,2,637,54.74,11.69,197.99,Clear,0
06-01-2025 00:00,2,810,59.88,18.6,166.47,Rain,1
06-01-2025 01:00,2,727,90.11,39.9,40.08,Clear,0
06-01-2025 02:00,2,651,19.82,41.89,78.08,Snow,0
06-01-2025 03:00,2,212,26.02,19.67,163.6,Rain,0
